tf,name,monat,quelle,pruefung,xml,csv,diff,status,hinweis
TF01,Herz Monica,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2205.0,2205.0,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),35639.6,35639.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),35639.6,35639.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),1505.0,1505.0,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),35944.6,35944.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),35639.6,35639.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),35639.6,35639.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),35639.6,35639.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",35944.6,35944.6,0.0,OK,
TF02,Paganini Maria,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2858.3,2858.31,-0.01,OK,
TF03,Lusser Pia,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),68100.0,70900.0,-2800.0,DIFF,
TF03,Lusser Pia,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),76900.0,76900.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),70900.0,70900.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),70900.0,70900.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),70900.0,70900.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",76900.0,76900.0,0.0,OK,
TF03,Lusser Pia,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1925.0,1925.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",210000.0,210000.0,0.0,OK,
TF04,Fankhauser Markus,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),19600.0,19600.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5400.0,9450.0,-4050.0,DIFF,
TF05,Moser Johann,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),9450.0,9450.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),9450.0,9450.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),9450.0,9450.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),9450.0,9450.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",9450.0,9450.0,0.0,OK,
TF05,Moser Johann,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),468.0,468.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",94500.0,94500.0,0.0,OK,
TF06,Zahnd Anita,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),7560.0,7560.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),5500.0,5500.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),5500.0,5500.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),15000.0,15000.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),5500.0,5500.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),5500.0,5500.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),5500.0,5500.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",15000.0,15000.0,0.0,OK,
TF07,Burri Heidi,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),72538.8,72538.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),72538.8,72538.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),1750.0,1750.0,0.0,OK,
TF08,Lamon René,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF08,Lamon René,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),74288.8,74288.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),72538.8,72538.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),72538.8,72538.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),72538.8,72538.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",74288.8,74288.8,0.0,OK,
TF08,Lamon René,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),5257.65,5257.63,0.02,OK,
TF09,Estermann Michael,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),39200.0,49000.0,-9800.0,DIFF,
TF09,Estermann Michael,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),49000.0,49000.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),49000.0,49000.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),49000.0,49000.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),49000.0,49000.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",49000.0,49000.0,0.0,OK,
TF09,Estermann Michael,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),38400.0,38400.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),38400.0,38400.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),37800.0,37800.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),37400.0,37400.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),37400.0,37400.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),38400.0,38400.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",37800.0,37800.0,0.0,OK,
TF10,Ganz Heinz,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2688.0,2688.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),140250.0,140250.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),140250.0,140250.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),2895.0,2895.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),1000.0,1000.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),194145.0,194145.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),140250.0,140250.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),280500.0,140250.0,140250.0,DIFF,
TF11,Bosshard Peter,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),280500.0,140250.0,140250.0,DIFF,
TF11,Bosshard Peter,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",194145.0,194145.0,0.0,OK,
TF11,Bosshard Peter,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),9262.15,9262.16,-0.01,OK,
TF11,Bosshard Peter,2025-07,RETRO,Lohnausweis BVG Einkauf (Ziff. 10.2 = 1973),5000.0,5000.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),63700.0,63700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),63700.0,63700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),68700.0,68700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),61700.0,61700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),61700.0,61700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),63700.0,63700.0,0.0,OK,
TF12,Casanova Renato,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",66700.0,68700.0,-2000.0,DIFF,
TF12,Casanova Renato,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),5397.0,5397.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),15880.0,15880.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),15880.0,15880.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),15880.0,15880.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),15880.0,15880.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",15880.0,15880.0,0.0,OK,
TF13,Combertaldi Renato,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),27227.5,27227.5,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),27227.5,27227.5,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),27227.5,27227.5,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),27227.5,27227.5,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",27227.5,27227.5,0.0,OK,
TF14,Egli Anna,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),30365.05,34565.05,-4200.0,DIFF,
TF16,Aebi Anna,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",31850.0,31850.0,0.0,OK,
TF17,Binggeli Fritz,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2229.5,2229.5,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",8256.15,8256.15,0.0,OK,
TF18,Blanc Pierre,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),535.1,535.08,0.02,OK,
TF19,Andrey Melanie,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",18200.0,18200.0,0.0,OK,
TF19,Andrey Melanie,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1380.1,1380.12,-0.02,OK,
TF20,Arnold Lukas,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),9916.65,9916.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),9916.65,9916.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),520.0,519.99,0.01,OK,
TF21,Meier Christian,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),9916.65,9916.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),9916.65,9916.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),455.0,455.01,-0.01,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",34007.9,34007.9,0.0,OK,
TF22,Bucher Elisabeth,2025-07,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2076.65,2076.64,0.01,OK,
TF23,Koller Ludwig,2025-07,RETRO,AHV-Basis (AHV-AVS-BaseSalary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,UVG-Basis (UVG-LAA-BaseSalary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),65000.0,65000.0,0.0,OK,
TF23,Koller Ludwig,2025-07,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",65000.0,65000.0,0.0,OK,
